task,label_set,encoder,design,score,weighting,subset,alpha,w3_variant,n_folds,coverage,coverage_sd,width_mean,width_median,width_mean_spotgene,interval_score,miss_above,miss_below,neff_median,neff_frac,clip_rate,clip_rate_test,auc,auc_holdout,no_support,n_infinite,n_spot_gene,n_test_points_infinite,K_median,feasible_level,guaranteed_level,frac_morph_joined,sigma_clip_rate_cal,classifier_converged,frac_infinite,difference_list,_source
LUNG,shipped,uni_v2,random,abs,W1b,morph_joined,0.1,,2,0.9004936475438271,0.0022133235600727,2.0773406777318346,2.0136851070558874,2.0773701398638087,2.697852632109756,0.048062966402843,0.0514433860533299,486.4616790499441,0.9862936027618244,0.0058668401072948,0.0081777311494393,0.5318340955363814,0.5041250673793358,0,0,1251650,0,,,,0.961177208980676,,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,W2,all,0.1,,2,0.8992439974166635,0.0025196306230911,2.057106219695055,1.991925045135396,2.057106219695055,2.688171637901545,0.0491165106394624,0.051639491943874,521.0,1.0,0.0,0.0,,,0,0,1301500,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,W3,all,0.0015290519877675,feasible_level,1,0.998494232981578,0.0002407599379541,4.870534806354625,4.760976087176225,4.870534806354625,5.373229837952125,0.0007460729670333,0.0007596940513886,653.0,1.0,0.0,0.0,,,0,0,486000,0,653.0,0.9984709480122324,0.9984709480122324,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,W3,all,0.0025641025641025,feasible_level,1,0.9970928462590136,0.0005190073700837,4.4932273899640425,4.3162494121474015,4.4932273899640425,5.105607527076607,0.0013233870250391,0.0015837667159472,389.0,1.0,0.0,0.0,,,0,0,815500,0,389.0,0.9974358974358974,0.9974358974358974,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,W3,all,0.1,nominal,2,0.8992439974166635,0.0025196306230911,2.057106219695055,1.991925045135396,2.057106219695055,2.688171637901545,0.0491165106394624,0.051639491943874,521.0,1.0,0.0,0.0,,,0,0,1301500,0,521.0,0.9979534227240648,0.9979534227240648,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,W3,all,0.2,nominal,2,0.8002777128915308,0.0044519914287011,1.5737228103574488,1.5392333198621715,1.5737228103574483,2.2402385894374124,0.0998435675075257,0.0998787196009433,521.0,1.0,0.0,0.0,,,0,0,1301500,0,521.0,0.9979534227240648,0.9979534227240648,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,none,all,0.1,,2,0.8992439974166635,0.0025196306230911,2.057106219695055,1.991925045135396,2.057106219695055,2.688171637901545,0.0491165106394624,0.051639491943874,521.0,1.0,0.0,0.0,,,0,0,1301500,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,none,all,0.2,,2,0.8002777128915308,0.0044519914287011,1.5737228103574488,1.5392333198621715,1.5737228103574483,2.2402385894374124,0.0998435675075257,0.0998787196009433,521.0,1.0,0.0,0.0,,,0,0,1301500,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,none,morph_joined,0.1,,2,0.9004326226928866,0.0022506893859469,2.0774570393803846,2.015247812888394,2.077457039380384,2.698320753312252,0.0481478629896101,0.0514195143175032,497.5,1.0,0.0,0.0,,,0,0,1251650,0,,,,0.961177208980676,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,none,morph_joined,0.2,,2,0.8013285612717672,0.0035118811446537,1.592327006968792,1.561782908145584,1.5923270069687918,2.252296838548477,0.0988984253954089,0.0997730133328238,497.5,1.0,0.0,0.0,,,0,0,1251650,0,,,,0.961177208980676,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,W1,all,0.1,,2,0.9030870474892122,0.0041306954394001,2.513010888904833,2.416839510550304,2.498755737935459,3.1294267296886376,0.0478533910273042,0.0490595614834835,318.49906225412377,0.6159895672250659,0.0056334812236976,0.1202749644869339,0.7276957591401384,0.4937521554450281,0,0,1301500,0,,,,,0.0200410208765555,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,W1b,morph_joined,0.1,,2,0.9033162372046936,0.0028892053731965,2.5206654825006263,2.43052872581248,2.510359827862587,3.141840260136429,0.0471832380180295,0.0495005247772769,486.4616790499441,0.9862936027618244,0.0058668401072948,0.0081777311494393,0.5318340955363814,0.5041250673793358,0,0,1251650,0,,,,0.961177208980676,0.0200410208765555,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,W2,all,0.1,,2,0.9022908369457447,0.0029832441033531,2.497982847878614,2.407497495682426,2.4833157745117016,3.1189806495078893,0.0482029265881605,0.0495062364660946,521.0,1.0,0.0,0.0,,,0,0,1301500,0,,,,,0.0200410208765555,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,W3,all,0.0015290519877675,feasible_level,1,0.99873377793357,0.0001658664945019,26.153519735264094,22.57581055222576,25.994274203885777,26.677670018501757,0.0006946533270709,0.0005715687393591,653.0,1.0,0.0,0.0,,,0,0,486000,0,653.0,0.9984709480122324,0.9984709480122324,,0.0200306278713629,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,W3,all,0.0025641025641025,feasible_level,1,0.99734829914658,0.0003858214182884,19.31845101643314,15.710706415276324,19.17807126173176,19.9685487541163,0.0013869800256045,0.0012647208278153,389.0,1.0,0.0,0.0,,,0,0,815500,0,389.0,0.9974358974358974,0.9974358974358974,,0.020051413881748,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,W3,all,0.1,nominal,2,0.9022908369457447,0.0029832441033531,2.497982847878614,2.407497495682426,2.4833157745117016,3.1189806495078893,0.0482029265881605,0.0495062364660946,521.0,1.0,0.0,0.0,,,0,0,1301500,0,521.0,0.9979534227240648,0.9979534227240648,,0.0200410208765555,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,W3,all,0.2,nominal,2,0.8029256393493457,0.0036652273905197,1.7601305714271764,1.699331541217072,1.7498551922546834,2.4073728991987555,0.0974879337068768,0.0995864269437774,521.0,1.0,0.0,0.0,,,0,0,1301500,0,521.0,0.9979534227240648,0.9979534227240648,,0.0200410208765555,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,none,all,0.1,,2,0.9022908369457447,0.0029832441033531,2.497982847878614,2.407497495682426,2.4833157745117016,3.1189806495078893,0.0482029265881605,0.0495062364660946,521.0,1.0,0.0,0.0,,,0,0,1301500,0,,,,,0.0200410208765555,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,none,all,0.2,,2,0.8029256393493457,0.0036652273905197,1.7601305714271764,1.699331541217072,1.7498551922546834,2.4073728991987555,0.0974879337068768,0.0995864269437774,521.0,1.0,0.0,0.0,,,0,0,1301500,0,,,,,0.0200410208765555,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,none,morph_joined,0.1,,2,0.903128927923572,0.0027685109778127,2.517212448305691,2.427716226517622,2.5068601282590683,3.1399287879140227,0.0472900395020467,0.049581032574381,497.5,1.0,0.0,0.0,,,0,0,1251650,0,,,,0.961177208980676,0.0200410208765555,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,scaled_clip,none,morph_joined,0.2,,2,0.803383514029786,0.0031165449317218,1.7785221638339035,1.7175127262475072,1.7712363071162724,2.4292992948213428,0.096719252960989,0.0998972330092248,497.5,1.0,0.0,0.0,,,0,0,1251650,0,,,,0.961177208980676,0.0200410208765555,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,W1,all,0.1,,4,0.7028394583967333,0.1581057112187225,1.683372538869819,1.4981763352045052,1.683372538869819,5.233811346788303,0.1788894720191708,0.1182710695840958,85.72829609765091,0.0171801243165397,0.0050093515034373,0.9997662927350428,0.9999897104330604,0.9994945602888816,0,0,2994600,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,W1b,morph_joined,0.1,,4,0.7724874563377679,0.1285063439787463,2.128346088653831,1.964881248469836,2.1283460886538306,4.865801878641441,0.1562385487580906,0.0712739949041414,169.83991533003808,0.034765690497093,0.0050835998215423,0.4267774465035575,0.957499162092089,0.9571794880131688,0,0,2770950,0,,,,0.932287722480217,,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,W2,all,0.1,,4,0.8158296701613788,0.1375750756834739,2.4012926130455043,2.210541054200481,2.4012926130455043,4.7685954389838345,0.1449303911652924,0.0392399386733288,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,W3,all,0.5,feasible_level,4,0.9599797652721233,0.0294489804351304,4.782174885171844,4.384431353179905,4.782174885171844,4.8494183886213404,0.0381855954825769,0.0018346392452998,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,1.0,0.5,0.5,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,none,all,0.1,,4,0.8158296701613788,0.1375750756834739,2.4012926130455043,2.210541054200481,2.4012926130455043,4.7685954389838345,0.1449303911652924,0.0392399386733288,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,none,all,0.2,,4,0.7610981467701973,0.1602825726837911,1.9791804680832568,1.7528495043908237,1.979180468083257,3.52964879953104,0.1688381862731238,0.0700636669566789,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,none,morph_joined,0.1,,4,0.8127527542389767,0.1310105611072516,2.431603915251199,2.2384212747583097,2.4316039152511983,4.832880453065822,0.1492429678317844,0.0380042779292388,4815.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.932287722480217,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,abs,none,morph_joined,0.2,,4,0.7578497184912231,0.150150233758173,2.0174239148965216,1.7880838773444765,2.0174239148965216,3.5823812950399585,0.1744421344616211,0.0677081470471557,4815.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.932287722480217,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,scaled_clip,W1,all,0.1,,4,0.8367315531634899,0.0912843235133156,4.670336376816792,2.273556680336982,4.670336376816792,6.534014016675319,0.1279927547267287,0.0352756921097814,85.72829609765091,0.0171801243165397,0.0050093515034373,0.9997662927350428,0.9999897104330604,0.9994945602888816,0,0,2994600,0,,,,,0.0212837642607214,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,scaled_clip,W1b,morph_joined,0.1,,4,0.7926798225862374,0.110864780143506,2.633253460062657,2.061739643488265,2.633253460062657,5.137386081227356,0.1553797620186442,0.0519404153951183,169.83991533003808,0.034765690497093,0.0050835998215423,0.4267774465035575,0.957499162092089,0.9571794880131688,0,0,2770950,0,,,,0.932287722480217,0.0212837642607214,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LYMPH_IDC,shipped,uni_v2,donor,scaled_clip,W2,all,0.1,,4,0.8116240049837558,0.111049599469812,2.6065636435782302,2.0584352292240045,2.6065636435782302,4.8618222897794485,0.1502244834718709,0.0381515115443731,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,0.0212837642607214,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
